"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","batch_size","batches","cnn_architecture","device","dp","emb_projection","emb_training","final_metric","gamma","gradient_clip","hidden_size","lr","lr_scheduler","model","n_kernel","num_of_params","optimizer","pad_idx","proj_size","random_emb","scheduler","seq_len","use_normalization","vocab_size","_VALID_DICT_FIELDS","_dict_dtype_to_str","_dict_torch_dtype_to_str","_n_gpu","_no_sync_in_gradient_accumulation","_setup_devices","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_configured_state","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","auto_find_batch_size","average_tokens_across_devices","batch_eval_metrics","bf16","bf16_full_eval","data_dir","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","dataloader_prefetch_factor","ddp_timeout","ddp_timeout_delta","debug","default_optim","disable_tqdm","distributed_state","do_eval","do_predict","do_train","dropout_probs","embedding_dimension","eval_batch_size","eval_dataset_batches","eval_delay","eval_do_concat_batches","eval_on_start","eval_steps","eval_strategy","eval_use_gather_object","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","framework","freeze_embedding_layer","freeze_first_x_layers","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","get_process_log_level","get_warmup_steps","gradient_accumulation_steps","gradient_checkpointing","group_by_length","half_precision_backend","hub_always_push","hub_private_repo","hub_strategy","ignore_data_skip","include_for_metrics","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","is_torch_greater_or_equal_than_2_8","jit_mode_eval","l2_alpha","label_smoothing_factor","labels","learning_rate","length_column_name","load_best_model_at_end","local_process_index","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr_scheduler_type","lstm_hidden_dimension","main_process_first","max_grad_norm","max_seq_length","max_steps","model_type","mp_parameters","n_gpu","no_bias","no_cuda","num_lstm_layers","num_train_epochs","optim","output_dir","overwrite_cache","overwrite_output_dir","parallel_mode","past_index","per_device_eval_batch_size","per_device_train_batch_size","place_model_on_device","prediction_loss_only","process_index","project","push_to_hub","random_init","ray_scope","remove_unused_columns","report_to","restore_callback_states_from_checkpoint","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","seed","set_dataloader","set_evaluate","set_logging","set_lr_scheduler","set_optimizer","set_push_to_hub","set_save","set_testing","set_training","should_log","should_save","skip_memory_metrics","task","to_dict","to_json_string","to_sanitized_dict","torch_compile","tpu_metrics_debug","trackio_space_id","train_batch_size","use_cpu","use_ipex","use_legacy_prediction_loop","use_liger_kernel","use_mps_device","warmup_ratio","warmup_steps","weight_decay","world_size","final_test_acc","final_test_loss","norm","test_acc","test_loss","train_acc","train_loss","epoch","eval_f1.max","eval_loss.min","eval_precision.max","eval_recall.max","test_f1","test_precision","test_recall","training_f1.max","training_loss.min","training_precision.max","training_recall.max"
"hardy-terrain-4247","finished","-","","cv03","2025-10-27T14:24:48.000Z","172","","tanh","64","5000","C","cuda:0","","false","false","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4380334740752107","1.0723023097831883","0.050630852580070496","0.43700773497963696","1.072569248741239","0.34545454382896423","1.114654541015625","","","","","","","","","","","",""
"giddy-yogurt-4246","finished","-","","cv03","2025-10-27T14:24:46.000Z","165","","tanh","64","5000","B","cuda:0","","false","false","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4472653574043221","1.0695471030015211","0.0593736506998539","0.44199118238478785","1.0695636142552594","0.49090906977653503","1.059289574623108","","","","","","","","","","","",""
"gallant-durian-4245","finished","-","","cv03","2025-10-27T14:21:53.000Z","164","","tanh","64","5000","B","cuda:0","","true","false","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4309569109569896","1.076758005402305","0.06427889317274094","0.4270996766795444","1.0768403450338755","0.4727272689342499","1.059594988822937","","","","","","","","","","","",""
"northern-wave-4244","finished","-","","cv03","2025-10-27T14:21:51.000Z","157","","tanh","64","5000","A","cuda:0","","false","false","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44046302983810853","1.0725678905740486","0.17057769000530243","0.4328009287902817","1.0718931483851333","0.38181817531585693","1.081718683242798","","","","","","","","","","","",""
"swift-dust-4243","finished","-","","cv03","2025-10-27T14:21:49.000Z","156","","tanh","64","5000","C","cuda:0","","true","false","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4472396477952704","1.0696724920006064","0.10712084919214249","0.44174406918106374","1.0682378905292615","0.3636363446712494","1.1038528680801392","","","","","","","","","","","",""
"jumping-snowball-4242","finished","-","","cv03","2025-10-27T14:19:00.000Z","173","","tanh","64","5000","A","cuda:0","","true","false","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4430039937679584","1.070397772989073","0.07699968665838242","0.4372470032148324","1.070772222971638","0.34545454382896423","1.119193434715271","","","","","","","","","","","",""
"chocolate-fog-4241","finished","-","","cv03","2025-10-27T14:18:58.000Z","169","","tanh","64","5000","C","cuda:0","","false","true","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7251645414145677","0.8425661167064746","0.5548046827316284","0.7312939310816011","0.834909704408757","0.781818151473999","0.8008509278297424","","","","","","","","","","","",""
"wise-haze-4240","finished","-","","cv03","2025-10-27T14:15:58.000Z","163","","tanh","64","5000","B","cuda:0","","false","true","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7172695565056968","0.8425781260003576","0.36237695813179016","0.7222527298018162","0.8405462781742853","0.7454545497894287","0.8001078963279724","","","","","","","","","","","",""
"lucky-sound-4239","finished","-","","cv03","2025-10-27T14:15:23.000Z","168","","tanh","64","5000","B","cuda:0","","true","true","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7177323290518114","0.8449328975244002","0.5461229085922241","0.7196325467254401","0.8454145002921731","0.781818151473999","0.7889211773872375","","","","","","","","","","","",""
"copper-lion-4238","finished","-","","cv03","2025-10-27T14:15:22.000Z","164","","tanh","64","5000","A","cuda:0","","false","true","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7191270739882143","0.8418789451772516","1.0380747318267822","0.7308820759739857","0.8383907485564859","0.7272726893424988","0.8707901835441589","","","","","","","","","","","",""
"skilled-dawn-4237","finished","-","","cv03","2025-10-27T14:13:04.000Z","169","","tanh","64","5000","C","cuda:0","","true","true","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7210381531215214","0.8422455116585418","0.9455315470695496","0.7286776703155459","0.8382587632316559","0.7454545497894287","0.8383185863494873","","","","","","","","","","","",""
"polar-gorge-4236","finished","-","","cv03","2025-10-27T14:07:28.000Z","168","","tanh","64","5000","A","cuda:0","","true","true","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7183086521975643","0.8474530756890357","0.8529177308082581","0.721327036503224","0.8462126280547116","0.6909090876579285","0.8455138206481934","","","","","","","","","","","",""
"blooming-blaze-4235","finished","-","","cv03","2025-10-27T14:04:45.000Z","2363","","tanh","64","5000","C","cuda:0","","false","false","","","0.5","35020","0.0001","","cnn","64","1357720415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3362106643356643","1.2152342437864183","3.2901757684089647e-19","0.3320474299939226","1.2193974576571571","0.3636363446712494","1.1878085136413574","","","","","","","","","","","",""
"exalted-music-4234","finished","-","","cv03","2025-10-27T14:01:51.000Z","697","","tanh","64","5000","B","cuda:0","","false","false","","","0.5","970","0.0001","","cnn","64","52809815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4911987523098926","1.0193243110096537","8.814642906188965","0.485275197585733","1.025596691940545","0.5999999642372131","0.9726633429527284","","","","","","","","","","","",""
"dark-snow-4233","finished","-","","cv03","2025-10-27T13:59:08.000Z","619","","tanh","64","5000","A","cuda:0","","false","false","","","0.5","500","0.0001","","cnn","64","34833471","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33905157342657344","1.2123933346955094","1.529474602524061e-10","0.3436087924218827","1.2078360954611218","0.23636363446712497","1.315081238746643","","","","","","","","","","","",""
"divine-valley-4232","finished","-","","cv03","2025-10-27T13:56:21.000Z","307","","tanh","64","5000","C","cuda:0","","true","false","","","0.5","35020","0.0001","","cnn","64","12952415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6374734335846001","0.8970834308570915","3.200690507888794","0.6554733589001667","0.8800654511043534","0.6727272272109985","0.8383113741874695","","","","","","","","","","","",""
"fresh-meadow-4231","finished","-","","cv03","2025-10-27T13:50:36.000Z","475","","tanh","64","5000","B","cuda:0","","true","false","","","0.5","970","0.0001","","cnn","64","15561815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6519822090655774","0.8851404465161837","1.4790363311767578","0.658397530303391","0.8786984872261374","0.781818151473999","0.7880354523658752","","","","","","","","","","","",""
"whole-microwave-4230","finished","-","","cv03","2025-10-27T13:47:55.000Z","2721","","tanh","64","5000","C","cuda:0","","false","true","","","0.5","35020","0.0001","","cnn","64","1357720415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33905157342657344","1.2123933346955094","0","0.33648958199219015","1.2149553062387013","0.3636363446712494","1.1878085136413574","","","","","","","","","","","",""
"stellar-glitter-4229","finished","-","","cv03","2025-10-27T13:47:50.000Z","909","","tanh","64","5000","B","cuda:0","","false","true","","","0.5","970","0.0001","","cnn","64","52809815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5346308104641788","1.0031628483658903","1.865146517753601","0.5301674091862334","1.0045235574477378","0.6545454263687134","0.9081326723098756","","","","","","","","","","","",""
"rare-fog-4228","finished","-","","cv03","2025-10-27T13:47:49.000Z","333","","tanh","64","5000","A","cuda:0","","true","false","","","0.5","500","0.0001","","cnn","64","15633471","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5573795079351305","0.9655426307158036","1.5047169923782349","0.5579970502204005","0.9680029698846868","0.5272727012634277","0.9732139706611632","","","","","","","","","","","",""
"avid-rain-4227","finished","-","","cv03","2025-10-27T13:44:49.000Z","638","","tanh","64","5000","A","cuda:0","","false","true","","","0.5","500","0.0001","","cnn","64","34833471","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33905157342657344","1.2123933346955094","1.2082126965573536e-11","0.3377212250047157","1.213723663226176","0.3636363446712494","1.1878085136413574","","","","","","","","","","","",""
"dry-eon-4226","finished","-","","cv03","2025-10-27T13:38:58.000Z","344","","tanh","64","5000","A","cuda:0","","true","true","","","0.5","500","0.0001","","cnn","64","15633471","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6573876492627018","0.8771489408466365","1.8753983974456787","0.6740264528456366","0.8627592543219778","0.7636363506317139","0.7838923931121826","","","","","","","","","","","",""
"distinctive-monkey-4225","finished","-","","cv03","2025-10-27T13:38:57.000Z","483","","tanh","64","5000","B","cuda:0","","true","true","","","0.5","970","0.0001","","cnn","64","15561815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7268035274285537","0.8155510246336877","1.6268806457519531","0.7290012706578474","0.8126107391680261","0.7999999523162842","0.7528882026672363","","","","","","","","","","","",""
"eager-resonance-4224","finished","-","","cv03","2025-10-27T13:38:56.000Z","317","","tanh","64","5000","C","cuda:0","","true","true","","","0.5","35020","0.0001","","cnn","64","12952415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7168324935686338","0.8239873214201494","2.496071100234986","0.7375678580094868","0.8056572912268137","0.781818151473999","0.7762258648872375","","","","","","","","","","","",""
"hearty-dust-4223","finished","-","","cv03","2025-10-27T13:36:07.000Z","2377","","tanh","64","5000","C","cuda:0","","false","false","","","0.5","35020","0.0001","","cnn","64","1357720415","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3362106643356643","1.2152342404518928","6.286555276346917e-7","0.3372269988291922","1.2142178887059252","0.34545454382896423","1.2059903144836426","","","","","","","","","","","",""
"logical-puddle-4222","finished","-","","cv03","2025-10-27T13:32:44.000Z","703","","tanh","64","5000","B","cuda:0","","false","false","","","0.5","970","0.0001","","cnn","64","52809815","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4535556356390039","1.0712218713927102","7.0922346115112305","0.46200734260945","1.0653351364432606","0.5272727012634277","1.0642271041870115","","","","","","","","","","","",""
"sleek-deluge-4221","finished","-","","cv03","2025-10-27T13:29:53.000Z","313","","tanh","64","5000","C","cuda:0","","true","false","","","0.5","35020","0.0001","","cnn","64","12952415","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6312688539078185","0.9029231975962232","2.8023428916931152","0.655777347227015","0.8794557698042013","0.7090908885002136","0.853471040725708","","","","","","","","","","","",""
"cool-energy-4220","finished","-","","cv03","2025-10-27T13:29:52.000Z","619","","tanh","64","5000","A","cuda:0","","false","false","","","0.5","500","0.0001","","cnn","64","34833471","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.32473776223776224","1.226707146301136","0.0000010497292350919452","0.3247575938469705","1.2266873037768709","0.30909091234207153","1.242353916168213","","","","","","","","","","","",""
"peachy-pine-4219","finished","-","","cv03","2025-10-27T13:27:12.000Z","339","","tanh","64","5000","A","cuda:0","","true","false","","","0.5","500","0.0001","","cnn","64","15633471","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5580650968151493","0.9660706036574356","2.305217027664185","0.5508896070695573","0.9737468825703928","0.5454545021057129","0.955696702003479","","","","","","","","","","","",""
"smart-sponge-4218","finished","-","","cv03","2025-10-27T13:27:09.000Z","484","","tanh","64","5000","B","cuda:0","","true","false","","","0.5","970","0.0001","","cnn","64","15561815","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6488670644226607","0.8850237552102629","2.0219297409057617","0.6595409187825273","0.8784345235342181","0.6181818246841431","0.8902143239974976","","","","","","","","","","","",""
"likely-mountain-4217","finished","-","","cv03","2025-10-27T13:24:30.000Z","2729","","tanh","64","5000","C","cuda:0","","false","true","","","0.5","35020","0.0001","","cnn","64","1357720415","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33905157342657344","1.2123933388636663","0","0.33837823204493245","1.213066659548867","0.34545454382896423","1.2059903144836426","","","","","","","","","","","",""
"gallant-sky-4216","finished","-","","cv03","2025-10-27T13:21:39.000Z","897","","tanh","64","5000","B","cuda:0","","false","true","","","0.5","970","0.0001","","cnn","64","52809815","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5856300563245387","0.9421077520697267","2.1491289138793945","0.600875094011136","0.9286677491804042","0.6545454263687134","0.8850215673446655","","","","","","","","","","","",""
"trim-snowball-4215","finished","-","","cv03","2025-10-27T13:18:57.000Z","360","","tanh","64","5000","A","cuda:0","","true","true","","","0.5","500","0.0001","","cnn","64","15633471","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.669792523750892","0.8675811599184583","2.106956243515014","0.67688394311801","0.8611228155254854","0.8545454144477844","0.717115044593811","","","","","","","","","","","",""
"ethereal-galaxy-4214","finished","-","","cv03","2025-10-27T13:18:54.000Z","163","","relu","64","5000","C","cuda:0","","false","false","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.437236476819832","1.0735271110401288","0.09229016304016112","0.4467216328888088","1.0677389425990182","0.3999999761581421","1.067410945892334","","","","","","","","","","","",""
"magic-rain-4213","finished","-","","cv03","2025-10-27T13:18:53.000Z","673","","tanh","64","5000","A","cuda:0","","false","true","","","0.5","500","0.0001","","cnn","64","34833471","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5968587173448576","0.938627383925698","0.8706770539283752","0.6031226464746527","0.9341068824441516","0.6181818246841431","0.9254001379013062","","","","","","","","","","","",""
"graceful-shape-4212","finished","-","","cv03","2025-10-27T13:18:51.000Z","481","","tanh","64","5000","B","cuda:0","","true","true","","","0.5","970","0.0001","","cnn","64","15561815","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.727840480687735","0.8121557560834017","1.0249861478805542","0.747895616269761","0.7945279752697926","0.8363636136054993","0.7326045036315918","","","","","","","","","","","",""
"polar-cherry-4211","finished","-","","cv03","2025-10-27T13:18:50.000Z","317","","tanh","64","5000","C","cuda:0","","true","true","","","0.5","35020","0.0001","","cnn","64","12952415","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7144007953730497","0.8243803065139931","2.217125654220581","0.7356792078407822","0.8051701916330983","0.8363636136054993","0.7159504294395447","","","","","","","","","","","",""
